condition_id,chunker,retriever,model,question,gold,answer,correct,retrieval_hit,failure_type,retrieved_text,raw_output
semantic_bm25,semantic,bm25,biomistral,Assessment of carotid artery stenosis before coronary artery bypass surgery. Is it always necessary?,no,yes,0,1,generation_failure,"Extracranial internal carotid artery stenosis is a risk factor for perioperative stroke in patients undergoing coronary artery bypass surgery (CAB). The study goal was to determine whether pre-operative fasting blood glucose (fB-glu) is associated with an increased mortality after coronary artery bypass grafting (CABG). In 14 healthy pigs, blood flow was measured in the ascending aorta, left anterior descending (LAD), circumflex (Cx), right coronary artery (RCA), right common carotid artery (RCCA), and left internal mammary artery (LIMA), along with left-and right-ventricular pressures (LVP and RVP), aortic pressure (AoP), and pulmonary artery pressure (PAP). Common carotid artery pulsatility index and resistance index were calculated from blood flow velocities curves obtained by pulsed Doppler ultrasonography. It is unclear whether cycloplegic refraction is necessary in this age group.", Yes. Extracranial internal carotid artery stenosis is a risk factor for perioperative stroke in patients undergoing coronary artery bypass surgery (CAB).
semantic_bm25,semantic,bm25,biomistral,Should direct mesocolon invasion be included in T4 for the staging of gastric cancer?,maybe,yes,0,1,generation_failure,"Among these, patients who showed macroscopically direct invasion into the mesocolon were compared to other patients with advanced gastric cancer. The purpose of this study was to characterize and classify mesocolon invasion from gastric cancer. One of the sites most frequently invaded by gastric cancer is the mesocolon; however, the UICC does not mention this anatomical site as an adjacent structure involved in gastric cancer. The curability, number and extent of nodal metastasis, and the survival of the mesocolon invasion group were significantly worse than these factors in the T3 group. However, the survival of the mesocolon invasion group after curative resection was much better than that of patients who had incurable factors."," Yes. Direct mesocolon invasion is a special case of T4, and it should be included in T4."
semantic_bm25,semantic,bm25,biomistral,Do Surrogates of Injury Severity Influence the Occurrence of Heterotopic Ossification in Fractures of the Acetabulum?,maybe,yes,0,1,generation_failure,"To determine the relationship between injury severity surrogates and other patient factors with the development and severity of heterotopic ossification (HO) following open reduction internal fixation of acetabular fractures treated with a posterior approach. We investigate whether the anatomy of the aortic arch influences the severity of aortic injury. Other variables evaluated in multivariate modeling not significantly associated with development and severity of HO included age, gender, mechanism of injury, injury severity score, presence of neurologic injury, Letournel fracture type, occurrence of hip dislocation, interval from injury to surgery, operative time, and estimated blood loss. The occurrence and severity (Brooker Grade III/IV) of HO 6 months postsurgery. It is also assessed whether the occurrence of this complication is related to the displacement of the fracture, soft tissue injury, or delay in the reduction or surgery.", Yes.
semantic_bm25,semantic,bm25,biomistral,Does pretreatment with statins improve clinical outcome after stroke?,no,yes,0,1,generation_failure,"In a preliminary observational study, we explored whether clinical outcome is improved in patients who are on treatment with statins when stroke occurs. In primary and secondary prevention trials, statins have been shown to reduce the risk of stroke. In addition to lipid lowering, statins have a number of antiatherothrombotic and neuroprotective properties. All relevant surgical and clinical outcome parameters were systematically assessed. We conducted a population-based case-referent study of 25- to 74-year-old stroke patients with, for each case of a patient who was on statin treatment at the onset of stroke (n=125), 2 referent patients who were not treated with statins but were matched for age, gender, year of onset, and stroke subtype (n=250). Overall, nodal status was a strong and independent prognostic indicator for clinical outcome."," Yes. Statins have been shown to reduce the risk of stroke in primary and secondary prevention trials. In addition to lipid lowering, statins have a number of antiatherothrombotic and neuroprotective properties."
semantic_bm25,semantic,bm25,biomistral,Processing fluency effects: can the content and presentation of participant information sheets influence recruitment and participation for an antenatal intervention?,yes,yes,1,1,success,"To assess the extent to which the title and font of participant information sheets (PISs) can influence pregnant women's and trainee midwives' perceptions of an antenatal intervention. Students made a number of recommendations including the development of multilingual videotapes and patient information sheets for non-English speaking patients, avoidance of bilateral surgical procedures and improved links with local medical officers. Knowledge was assessed about harmful effects and its source of information. These effects were associated with the increases in leaf tensile stiffness, cell wall and pectin contents, pectin methylesterase (EC 3.1.1.11) activity and the low-methylated pectin content, independently of the genotype studied. We calculated criterion validity and interrater and intrarater overall and specific agreement with an index expert (senior infectious disease physician) and analysed the influence of doctor characteristics on validity.", Yes.
semantic_bm25,semantic,bm25,biomistral,Sternal fracture in growing children : A rare and often overlooked fracture?,maybe,yes,0,1,generation_failure,"A total of 4 children aged 5-14 years with a sternal fracture were treated in 2 years, 2 children were hospitalized for pain management and 2 remained in outpatient care. Sternal fractures in childhood are rare. In a comparison of patient satisfaction rates according to fracture type, the mild fracture group had a higher satisfaction rate compared to the severe fracture group. Hip fracture in geriatric patients has a substantial economic impact and represents a major cause of morbidity and mortality in this population. Patients were classified into 5 types according to their fracture.", Yes. [1]
semantic_bm25,semantic,bm25,biomistral,Is there a correlation between androgens and sexual desire in women?,yes,yes,1,1,success,"For women, the correlation between circulating androgens and sexual desire is inconclusive. Measuring bioactive testosterone is difficult and new methods have been proposed, including measuring the primary androgen metabolite androsterone glucuronide (ADT-G).AIM: The aim of this study was to investigate a possible correlation between serum levels of androgens and sexual desire in women and whether the level of ADT-G is better correlated than the level of circulating androgens with sexual desire. Substitution with androgens at physiological levels improves sexual function in women who experience decreased sexual desire and androgen deficiency from surgical menopause, pituitary disease, and age-related decline in androgen production in the ovaries. Sexual desire correlated overall with FT and androstenedione in the total cohort of women. In a subgroup of women aged 25-44 years with no use of systemic hormonal contraception, sexual desire correlated with TT, FT, androstenedione, and DHEAS. In women aged 45-65 years, androstenedione correlated with sexual desire. No correlations between ADT-G and sexual desire were identified.", Yes. The correlation between androgens and sexual desire in women is inconclusive.
semantic_bm25,semantic,bm25,biomistral,Does immediate breast reconstruction compromise the delivery of adjuvant chemotherapy?,no,no,1,1,success,"Immediate breast reconstruction (IBR) provides psychological benefit to many early breast cancer patients however concerns persist regarding its potential impact on chemotherapy delivery. Retrospective analysis of patients in an academic breast service, who underwent mastectomy, with or without reconstruction, and received adjuvant chemotherapy. We investigated the association between IBR, complications and adjuvant chemotherapy delivery. The outcomes of interest were margins, lymph node yield, receipt of neoadjuvant chemoradiation, adjuvant chemotherapy, readmission within 30 days, 30-day and 90-day mortality, and 5-year overall survival. To evaluate the impact of HER2 immunoreactivity on clinical outcome in locally advanced urothelial carcinoma patients who received surgery alone, or methotrexate, vinblastine, epirubicin, and cisplatin (M-VEC) as adjuvant chemotherapy."," No. Immediate breast reconstruction did not compromise the delivery of adjuvant chemotherapy. The outcomes of interest were margins, lymph node yield, receipt of neoadjuvant chemoradiation, adjuvant chemotherapy"
semantic_bm25,semantic,bm25,biomistral,Human papillomavirus and pterygium. Is the virus a risk factor?,maybe,no,0,1,generation_failure,"Several studies have investigated human papillomavirus (HPV) as a risk factor for the development of pterygia, but the results are inconclusive.AIM: To investigate a large sample of pterygia for the presence of HPV in order to clarify the putative association between pterygia and HPV. Pterygium is a disease of unknown origin and pathogenesis that might be vision threatening. To critically assess the evidence that appendiceal perforation is a risk factor for subsequent tubal infertility or ectopic pregnancy. Combining various antiretroviral agents into one single dosage form has been a strategy to reduce pill burden and enhance medication adherence among human immunodeficiency virus /AIDS (HIV/AIDS) patients. The risk is that the population is underserved and therefore needs new treatment episodes."," No. Several studies have investigated human papillomavirus as a risk factor for the development of pterygia, but the results are inconclusive."
semantic_bm25,semantic,bm25,biomistral,Can PRISM predict length of PICU stay?,no,yes,0,1,generation_failure,"PRISM is claimed to score disease severity which has attributed an impact on length of PICU stay (LOS). Recurrence of cholangitis and length of hospital stay after clearance of CBD stones. The following outcome measures were used: length of stay, appropriateness of stay, rate of admission to an in-hospital bed, and rate of unscheduled visits within 72 hours of discharge. The short stay ward increased hospital efficiency with an average length of stay of 17.5 hours (Westmead Hospital) compared to 20.5 hours (New Children's Hospital). Retrospectively we performed correlation and regression analyses on routinely scored PRISM data of all consecutive admissions to our level-III PICU from 1994 to 1999 (n>2000) with individual LOS.", Yes. PRISM predicts length of PICU stay.
semantic_bm25,semantic,bm25,biomistral,Can predilatation in transcatheter aortic valve implantation be omitted?,yes,yes,1,1,success,"The aim of the study was to see whether or not balloon predilatation is necessary in transcatheter aortic valve replacement (TAVI). The use of a balloon expandable stent valve includes balloon predilatation of the aortic stenosis before valve deployment. Sixty consecutive TAVI patients were randomized to the standard procedure or to a protocol where balloon predilatation was omitted. Six human cadaver knees were tested before implantation, after implantation with a bicruciate-retaining unicompartmental knee prosthesis, and after implantation with a posterior cruciate-retaining tricompartmental knee prosthesis. AAPs can be expensive compared to other treatment options and can cause several side effects.", Yes. The use of a balloon expandable stent valve includes balloon predilatation of the aortic stenosis before valve deployment.
semantic_bm25,semantic,bm25,biomistral,Autoerotic asphyxiation: secret pleasure--lethal outcome?,yes,no,0,1,generation_failure,"This study addresses autoerotic asphyxiation (AEA) with the intent of increasing pediatricians' knowledge of the syndrome and awareness of its typical onset among young patients. Voluntary asphyxiation among children, preteens, and adolescents by hanging or other means of inducing hypoxia/anoxia to enhance sexual excitement is not uncommon and can lead to unintended death. Prospective, descriptive preliminary study of in vitro fertilization outcome. All relevant surgical and clinical outcome parameters were systematically assessed. Non-severe hypoglycaemia was not associated with any outcome following adjustment.", No. [1]
semantic_bm25,semantic,bm25,biomistral,Major depression and alcohol use disorder in adolescence: Does comorbidity lead to poorer outcomes of depression?,no,yes,0,1,generation_failure,"Comorbid major depression (MD) and alcohol use disorder (AUD), particularly in adolescents, have been shown to be associated with poorer subsequent MD outcomes. Evidence suggests substantial comorbidity between symptoms of somatization and depression in clinical as well as nonclinical populations. 80% of women dispensed an antidepressant did not have depression recorded as a comorbidity on their hospital records. Interference from irrelevant negative material might be a key mechanism underlying intrusive ruminative thoughts in depression. Considering commonalities between depression and social anxiety and the presence of similar intrusive thoughts in social anxiety, the current study was designed to assess whether interference from irrelevant material in working memory is specific to depression or is also present in social anxiety disorder. Measures of sociodemographics, smoking, home and car smoking bans, and depression were collected."," Yes. Comorbid major depression and alcohol use disorder in adolescents has been shown to be associated with poorer subsequent major depression outcomes. (Context: [1, 2])"
semantic_bm25,semantic,bm25,biomistral,Cold preparation use in young children after FDA warnings: do concerns still exist?,yes,yes,1,1,success,"To characterize the use and delivery of cough and cold medicines in children younger than 6 presenting to an inner-city pediatric emergency department (PED) following 2007 FDA warnings. First, to establish whether a deprivation gradient in all-cause mortality exists for all ethnic groups within New Zealand; second, if such gradients do exist, whether their absolute slopes are the same; and third, if such gradients exist, what impact the unequal deprivation distributions of the different ethnic groups have on the observed ethnic inequalities in life expectancy at birth. The sample consisted of 91 children and their parents being seen in the Pediatric Gastroenterology Clinic for concerns unrelated to overweight. Despite surgical refinements, perioperative use of tracheobronchoscopy (TBS) as part of surgical approach to esophageal atresia (EA) is still controversial. A Medline search was conducted on the use of dexamethasone in the treatment of asthma exacerbations in children.", Yes.
semantic_bm25,semantic,bm25,biomistral,Does a 4 diagram manual enable laypersons to operate the Laryngeal Mask Supreme®?,yes,yes,1,1,success,"The aim of this pilot study was to determine whether an instruction manual consisting of four diagrams enables laypersons to operate a Laryngeal Mask Supreme® (LMAS) in the manikin. Laypersons were handed a bag containing a LMAS, a bag mask valve device (BMV), a syringe prefilled with air and the instruction sheet, and were asked to perform and ventilate the manikin as displayed. Previous studies have demonstrated the ability of inexperienced persons to operate SADs after brief instruction. A total of 150 laypersons took part. Appropriate citations were also extracted from a manual search of the bibliographies of selected papers.", Yes. (The aim of this pilot study was to determine whether an instruction manual consisting of four diagrams enables laypersons to operate a Laryngeal Mask Supreme® (LMAS) in the manikin.)
semantic_bm25,semantic,bm25,biomistral,Can we measure mesopic pupil size with the cobalt blue light slit-lamp biomicroscopy method?,no,yes,0,1,generation_failure,"The aim of this work is to assess a previously described slit-lamp biomicroscopy-based method (SLBM) for measuring pupil diameter and compare it to Colvard infrared pupillometry (CIP). For each measure, we ranked the general practices. One cochlea specimen from each animal was stained with haematoxylin and eosin and the other with toluidine blue. Disruption of the BBB was analyzed using Evans blue and immunohistochemistry (IH). We determined the agreement of SLBM and CIP, intraobserver and interobserver repeatabilities, and interobserver concordance (kappa) and SLBM ability for detecting pupil sizes over 6.0 mm.", Yes. The SLBM is a reliable method for measuring mesopic pupil size.
semantic_bm25,semantic,bm25,biomistral,Should circumcision be performed in childhood?,no,yes,0,1,generation_failure,"To point out the value of circumcision and prepucial forced dilation during childhood. Sternal fractures in childhood are rare. In light of this consideration, should a patient with both a history of ICH and a clear indication for anticoagulation such as nonvalvular atrial fibrillation be anticoagulated? This suggests that PRK and ASA, and secondarily SBK, should be biomechanically safer than conventional LASIK with regard to risk for causing keratectasia after surgery. These associations were then adjusted for confounding by a series of factors measured in childhood.", Yes. To point out the value of circumcision and prepucial forced dilation during childhood.
semantic_bm25,semantic,bm25,biomistral,Does a colonoscopy after acute diverticulitis affect its management?,no,no,1,1,success,"Acute diverticulitis was diagnosed by clinical criteria and characteristic CT findings. No new or different diagnosis was made after colonoscopy. Medical records of 220 patients hospitalized for acute diverticulitis between June 1, 2002 and September 1, 2009 were reviewed. An OSCE test-format (seven stations: Advanced Cardiac Life Support (ACLS), Basic Life Support (BLS), Trauma-Management (TM), Pediatric-Emergencies (PE), Acute-Coronary-Syndrome (ACS), Airway-Management (AM), and Obstetrical-Emergencies (OE)) was administered to 207 medical students in their third year of training after they had received didactics in emergency medicine management. One hundred patients (aged 61.8±13.3 y, 54.1% females), underwent an early (4 to 6 wk) colonoscopy after hospital discharge.", No. The diagnosis of acute diverticulitis is made by clinical criteria and characteristic CT findings. A colonoscopy after acute diverticulitis does not affect its management.
semantic_bm25,semantic,bm25,biomistral,Do instrumental activities of daily living predict dementia at 1- and 2-year follow-up?,yes,yes,1,1,success,"To investigate whether problems in instrumental activities of daily living (IADL) can add to conventionally used clinical measurements in helping to predict a diagnosis of dementia at 1- and 2-year follow-up. Five hundred thirty-one participants had baseline and 1-year follow-up assessments; 69 (13.0%) of these had developed dementia at 1-year follow-up. SEM showed that IADL disability could help predict dementia in addition to the measured variables at 1-year follow-up (odds ratio (OR) = 2.20, 95% confidence interval (CI) = 1.51-3.13) and 2-year follow-up (OR = 2.11, 95% CI = 1.33-3.33). At 2-year follow-up, 481 participants were seen, of whom 100 (20.8%) had developed dementia. Data from the arm section of the Barthel Activities of Daily Living Index (dressing, grooming, and feeding) and three subjective measures (putting arm through sleeve, cleaning palm, cutting fingernails) were summed to give a ""Composite Functional Index"".", Yes.
semantic_bm25,semantic,bm25,biomistral,Does the Simultaneous Use of a Neuroendoscope Influence the Incidence of Ventriculoperitoneal Shunt Infection?,no,yes,0,1,generation_failure,"The relationship between the use of an endoscope during ventriculoperitoneal shunt (VPS) procedures and infection remains poorly defined. In this study, we sought to analyze whether the simultaneous use of an endoscope could in fact increase the infection rate associated with VPS procedures. No significant difference was seen in the prevalence of serovars isolated following a repeat infection compared with those without repeat infections. The site of the initial infection did not appear to influence the subsequent serovar isolated. The purpose of this study was to explore the influence of music on stress in a sample of patients over the duration of ventilatory support.RESEARCH METHODOLOGY/ Results of cannulation and the incidence of complications were compared."," Yes. Justification: ""In this study, we sought to analyze whether the simultaneous use of an endoscope could in fact increase the infection rate associated with VPS procedures."""
semantic_bm25,semantic,bm25,biomistral,"Body perception: do parents, their children, and their children's physicians perceive body image differently?",yes,yes,1,1,success,"To compare children's, parents' and physicians' perceptions of children's body size. Forty-four percent of parents underestimated children's body size using word descriptions and 47% underestimated using figures. Forty percent of the children underestimated their own body size using descriptions and 43% underestimated using figures. We administered a structured questionnaire of body size perception using a descriptive Likert scale keyed to body image figures to children ages 12 to 18 years. Assessment instruments included the Washington University in St. Louis Kiddie Schedule for Affective Disorders and Schizophrenia, given separately to parents about their children and to children about themselves, and the CGAS. The sample consisted of 91 children and their parents being seen in the Pediatric Gastroenterology Clinic for concerns unrelated to overweight.", Yes. Justification: Parents and children underestimate their body size using figures.
semantic_bm25,semantic,bm25,biomistral,Is a specialised training of phonological awareness indicated in every preschool child?,maybe,no,0,1,generation_failure,"In a prospective study 218 preschool children were enrolled (stratified in 2 training programs, one specialized for phonologic awareness in order to prevent dyslexia, the other consisting in training of general perception) during the last year of kindergarten. Phonological processing measured by both phonological awareness and nonword reading was unexpectedly spared in the majority of participants. Phonological awareness levels strongly correlated with word reading. We examined if components of phonological processing that are shown to reliably separate average readers from struggling readers, i.e., phonological awareness, verbal memory, speed of retrieval, and size of vocabulary, show the same relationship to reading levels when they are mediated by the right hemisphere [2]. Selection into general practice training is undertaken using a competency based approach.", No.
semantic_bm25,semantic,bm25,biomistral,Is there any relationship between streptococcal infection and multiple sclerosis?,yes,no,0,1,generation_failure,"Multiple sclerosis (MS) is an immune-mediated inflammatory demyelinating disease of uncertain etiology. The relationship between the use of an endoscope during ventriculoperitoneal shunt (VPS) procedures and infection remains poorly defined. Female gender was independently associated with a 43% and 23% lower risk of multiple organ failure and nosocomial infection, respectively. Although the mechanisms of inducting autoimmunity by some of the infectious agents have been investigated, there is not yet enough research on streptococcal infections.MATERIAL/ Overall mortality, multiple organ failure, and nosocomial infection rates for the entire cohort (n = 1,036) were 20%, 40%, and 45%, respectively.", No.
semantic_bm25,semantic,bm25,biomistral,Is the combination with 2-methoxyestradiol able to reduce the dosages of chemotherapeutices in the treatment of human ovarian cancer?,yes,yes,1,1,success,"To investigate the effect of bracket-ligature combination on the amount of orthodontic space closure over three months. We investigated for the first time whether in vitro combinations of 2ME with various chemotherapeutic compounds may result in an additive inhibitory effect on the proliferation of human ovary cancer cells. There is increasing pressure on mental health providers to reduce the duration of treatments, while retaining level of quality and effectiveness. The influence of positron emission tomography in the management of recurrent rectal cancer is well established but its role in primary rectal cancer remains uncertain. This study therefore prospectively assesses the impact of position emission tomography scanning on the management of primary rectal cancer. The combination of SLT and LRT has abolished deaths on the waiting list, thus raising the question whether living donor liver transplantation is still necessary.", Yes. The combination of 2-methoxyestradiol with various chemotherapeutic compounds may result in an additive inhibitory effect on the proliferation of human ovary cancer cells. (Context: [2])
semantic_bm25,semantic,bm25,biomistral,Assessing joint line positions by means of the contralateral knee: a new approach for planning knee revision surgery?,yes,no,0,1,generation_failure,"Reconstructing the natural joint line in knee revision surgery improves clinical and functional outcome but may be challenging when both cartilage and bone were removed during previous operations. Assessing joint lines (JLs) by means of bony landmarks is inadvisable because of large variations in human anatomy. Because of the inherent symmetry of the human body, we hypothesised that JLs may be directly assessed by measuring the distances from the bony landmarks to the JL of the contralateral knee by means of radiographic images. There are a number of factors responsible for the longevity of unicompartmental knee replacements (UKR). All hydroceles were opened through a scrotal approach at the time of contralateral scrotal fixation.", No. Assessing joint lines by means of bony landmarks is inadvisable because of large variations in human anatomy.
semantic_bm25,semantic,bm25,biomistral,Does the type of tibial component affect mechanical alignment in unicompartmental knee replacement?,yes,no,0,0,retrieval_failure,"Unicompartmental replacement can be an alternative to tibial osteotomy in younger, active patients with unicompartmental knee disease. In unicompartmental replacement, the other compartments and knee ligaments are largely untouched. Therefore, it was hypothesized that the knee kinematics after unicompartmental replacement may also be unchanged. The unicompartmental prosthesis was initially implanted, and it was then revised to a total condylar knee replacement. We explored the magnitude of mechanical alignment correction obtained in both groups."," No. The type of tibial component does not affect mechanical alignment in unicompartmental knee replacement. The unicompartmental prosthesis was initially implanted, and it was then revised to a total condylar"
semantic_bm25,semantic,bm25,biomistral,Is tumour expression of VEGF associated with venous invasion and survival in pT3 renal cell carcinoma?,maybe,yes,0,1,generation_failure,"To determine whether there is a relationship between VEGF expression and renal vein and vena cava invasion in stage pT3 renal cell carcinoma and to evaluate the impact of VEGF expression on survival in pT3 renal cell carcinoma. 78 patients with a pT3a or pT3b tumour without vena cava invasion or pT3b tumour with vena cava invasion were compared for age, gender, Fuhrman grade and immunohistochemical expression of VEGF. On univariate analysis, invasion of the perirenal fat, lymph node involvement, distant metastases and VEGF expression were significantly associated with survival (p<0.01). On multivariate analysis, lymph node involvement, distant metastases and VEGF expression (OR 6.07) were identified as independent predictive factors of survival. In both univariate and multivariate survival analysis, significant prognostic factors were histology (adenocarcinoma 65% vs squamous cell carcinoma 51%), tumour size (<or=3cm 67% vs>3cm 46%), and the presence of negative resection margin. Five-year survival by general T status was 66% in T1N0 vs 55% in T2N0 disease (P=0.19). Hepatorenal syndrome (HRS) is the functional renal failure associated with advanced cirrhosis and has also been described in fulminant hepatic failure."," Yes. VEGF expression is associated with venous invasion and survival in pT3 renal cell carcinoma. (Context [1, 2, 3, 4, 5])"
semantic_bm25,semantic,bm25,biomistral,Injury and poisoning mortality among young men--are there any common factors amenable to prevention?,yes,yes,1,1,success,"Deaths from injury and poisoning (suicide, accidents, undetermined deaths, and homicide) are the major cause of death among young men aged 15-39 years in England and Wales and have been increasing in recent years.AIM: To describe common characteristics among young men who die from injury and poisoning. We employed a retrospective survey methodology to investigate factors associated with deaths by injury and poisoning among young men aged 15-39 years (n = 268) in Merseyside and Cheshire during 1995. The most common cause of death was poisoning by alcohol and drugs (29.1%, n = 78). Results among men were equivocal. Spasticity and loss of function in an affected arm are common after stroke.", Yes. The most common cause of death was poisoning by alcohol and drugs.
semantic_bm25,semantic,bm25,biomistral,Continuation of pregnancy after antenatal corticosteroid administration: opportunity for rescue?,maybe,yes,0,1,generation_failure,"To determine the duration of continuing pregnancy after antenatal corticosteroid (AC) administration and to evaluate the potential opportunity for rescue AC. Rural mothers were more likely to be teenaged, indigenous, and to have had a previous premature birth, prolonged ruptured membrane, and antenatal corticosteroid. Intrathecal administration of urokinase, IV administration of fasudil hydrochloride, and continuous cerebrospinal fluid (CSF) evacuation via cisternal drainage were performed as prophylactic treatments for vasospasm. have been widely employed for termination of pregnancy in the second trimester. While having an ED visit for asthma was positively associated with teenage pregnancy, low income, and presence of pregnancy-induced hypertension, it was not associated with fetal gender (OR 1.01, 95% CI 0.85-1.19). Fetal gender was not a significant predictor of adverse pregnancy outcomes among women who had an asthma ED visit during pregnancy.", Yes.
semantic_bm25,semantic,bm25,biomistral,Does either obesity or OSA severity influence the response of autotitrating CPAP machines in very obese subjects?,yes,no,0,1,generation_failure,"Measurements of obesity were made, OSA severity was recorded, and the 95th centile autoCPAP pressure was recorded during 1 week of autoCPAP. Spearman's rank correlation was performed between measurements of obesity and autoCPAP pressure, and between OSA severity and autoCPAP pressure. In earlier work from this unit, we used correlations between autoCPAP pressure and both OSA severity and obesity, to construct an algorithm to estimate the fixed CPAP pressure a patient required for subsequent clinical use. The pressures delivered by autotitrating continuous positive airways pressure (CPAP) devices not only treat obstructive sleep apnoea (OSA) effectively but also give potentially interesting physiological information about the forces impinging on the pharynx. No differences in VO2max were observed after either medical or surgical therapy for OSA. No response to load was seen in either T1DM or control group over the 4-days post exercise.", No.
semantic_bm25,semantic,bm25,biomistral,Does the clinical presentation of a prior preterm birth predict risk in a subsequent pregnancy?,yes,no,0,1,generation_failure,"The objective of the study was to determine whether risk of recurrent preterm birth differs based on the clinical presentation of a prior spontaneous preterm birth (SPTB): advanced cervical dilatation (ACD), preterm premature rupture of membranes (PPROM), or preterm labor (PTL). Risks for sonographic short cervical length and recurrent SPTB were compared between women based on the clinical presentation of their prior preterm birth. Women were categorized based on the clinical presentation of their prior preterm delivery as having ACD, PPROM, or PTL. To critically assess the evidence that appendiceal perforation is a risk factor for subsequent tubal infertility or ectopic pregnancy. In addition, a series of multivariable logistic regressions were also constructed separately for cases and controls for the following adverse delivery outcomes: low birth weight baby, preterm delivery, and delivery via Caesarian section."," No. The clinical presentation of a prior preterm birth does not predict risk in a subsequent pregnancy. The study found that the clinical presentation of a prior preterm birth (ACD, PPROM, or PTL) did not predict risk of"
semantic_bm25,semantic,bm25,biomistral,Is the Distance Worth It?,yes,no,0,1,generation_failure,"The median travel distance was 62.6 miles for the long-distance/high-volume group and 2.3 miles for the short-distance/low-volume group. It is characterised by a wing-like conjunctival overgrowth of the cornea. It is difficult to distinguish FFT from carotid plaque, but the distinction is critical as management differs. Whether driving time or driving distance is a better indicator of travel burden is also of interest. It is also assessed whether the occurrence of this complication is related to the displacement of the fracture, soft tissue injury, or delay in the reduction or surgery."," No. The distance is not worth it. The longer the distance, the more likely it is that the patient will not seek medical attention. This is because the longer the distance, the more time and effort it will take for the patient to seek medical"
semantic_bm25,semantic,bm25,biomistral,Aripiprazole: a new risk factor for pathological gambling?,yes,yes,1,1,success,"Another dopamine agonist, aripiprazole, could be a new risk factor. The probability that pathological gambling is actually due to aripiprazole is ""possible"" in 7 cases out of 8, and ""doubtful"" in one. It is commonly accepted that pathological gambling results from the interaction of multiple risk factors. Carotid stenosis was a risk factor for stroke (P=0.03). The patients involved were schizophrenic or bipolar, mostly young men with a history of addictive disorders and regular gambling prior to the prescription of aripiprazole.", Yes.
semantic_bm25,semantic,bm25,biomistral,Immune suppression by lysosomotropic amines and cyclosporine on T-cell responses to minor and major histocompatibility antigens: does synergy exist?,yes,yes,1,1,success,"Using murine models, we have shown that the lysosomotropic amine, chloroquine, is effective in the prevention of graft-versus-host disease (GVHD) mediated by donor T cells reactive with recipient minor histocompatibility antigens (MiHCs). Because lysosomotropic amines can suppress major histocompatibility complex (MHC) class II antigen presentation, their mechanism of action is potentially different from current immune suppressant drugs used to control GVHD such as cyclosporine. We investigated the use of cyclosporine and the lysosomotropic amines chloroquine and hydroxychloroquine in combination for additive or synergistic immunosuppression on T-cell responses in vitro to MiHC and MHC in mice. We found that similar concentrations of chloroquine and hydroxychloroquine suppress the T-cell response to MiHC in mice (C57BL/6 anti-BALB.B) and that lysosomotropic amines in combination with cyclosporine result in synergistic suppression of a proliferative response to MiHC. Similar suppression and synergy appear to be present in an alloreactive response (C57BL/6 anti-BALB/c). Direct inhibition by chloroquine of T-cell proliferative responses induced by anti-CD3epsilon in the absence of antigen-presenting cells is present at higher concentrations than that required to suppress responses to MiHC or MHC.", Yes.
semantic_bm25,semantic,bm25,biomistral,Does induction chemotherapy have a role in the management of nasopharyngeal carcinoma?,yes,yes,1,1,success,To assess the outcomes of patients with nasopharyngeal carcinoma (NPC) whose treatment was determined by computerized tomography (CT) and/or magnetic resonance imaging staging and to analyze the impact of induction chemotherapy and accelerated fractionated radiotherapy. Fifty-eight patients (24 of whom had induction chemotherapy) were treated with the concomitant boost fractionation schedule. Few studies have assessed whether the advantage chemotherapy has been shown to have in treating advanced non-small lung carcinoma in clinical trials is transferrable to normal health care activity. The influence of positron emission tomography in the management of recurrent rectal cancer is well established but its role in primary rectal cancer remains uncertain. This study therefore prospectively assesses the impact of position emission tomography scanning on the management of primary rectal cancer. Sixty-seven patients (65 with Stage IV disease) received induction chemotherapy., Yes.
semantic_bm25,semantic,bm25,biomistral,Treatment of contralateral hydrocele in neonatal testicular torsion: Is less more?,maybe,yes,0,1,generation_failure,"Treatment of neonatal testicular torsion has two objectives: salvage of the involved testicle (which is rarely achieved) and preservation of the contralateral gonad. Our objective in this study was to determine whether the decision to manage a contralateral hydrocele in cases of neonatal testicular torsion solely through a scrotal approach is safe and effective. The second goal universally involves contralateral testicular scrotal fixation to prevent the future occurrence of contralateral torsion. We reviewed all cases of neonatal testicular torsion occurring at our institution between the years 1999 and 2006. However, there is controversy with regards to management of a synchronous contralateral hydrocele.", Yes.
semantic_bm25,semantic,bm25,biomistral,"Are normally sighted, visually impaired, and blind pedestrians accurate and reliable at making street crossing decisions?",maybe,yes,0,1,generation_failure,"The purpose of this study is to measure the accuracy and reliability of normally sighted, visually impaired, and blind pedestrians at making street crossing decisions using visual and/or auditory information. We found that normally sighted and visually impaired pedestrians were accurate and reliable in their street crossing decision-making ability when using either vision plus hearing or vision only (P>0.05). Under the hearing only condition, all subjects were reliable (P>0.05) but inaccurate with their street crossing decisions (P<0.05). Compared to either the normally sighted (P = 0.018) or visually impaired subjects (P = 0.019), blind subjects were the least accurate with their street crossing decisions under the hearing only condition. Safety ratings were collected from 12 normally sighted, 10 visually impaired, and 10 blind subjects for eight different gap times under three sensory conditions: (1) visual plus auditory information, (2) visual information only, and (3) auditory information only. Accuracy and reliability in street crossing decision-making were calculated for each subject under each sensory condition.", Yes. (Accuracy and reliability in street crossing decision-making were calculated for each subject under each sensory condition.)
