condition_id,chunker,retriever,model,question,gold,answer,correct,retrieval_hit,failure_type,raw_output
1,fixed,bm25,mistral,Are financial incentives cost-effective to support smoking cessation during pregnancy?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Can medical students contribute to quality assurance programmes in day surgery?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Measurement of head and neck paragangliomas: is volumetric analysis worth the effort?,yes,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Three-dimensional ultrasound-validated large-core needle biopsy: is it a reliable method for the histological assessment of breast lesions?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Can bone thickness and inter-radicular space affect miniscrew placement in posterior mandibular sites?,no,yes,0,1,generation_failure,Yes
1,fixed,bm25,mistral,Do general practice selection scores predict success at MRCGP?,yes,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,The Deformity Angular Ratio: Does It Correlate With High-Risk Cases for Potential Spinal Cord Monitoring Alerts in Pediatric 3-Column Thoracic Spinal Deformity Corrective Surgery?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Does age moderate the effect of personality disorder on coping style in psychiatric inpatients?,yes,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Autoxidation products of both carbohydrates and lipids are increased in uremic plasma: is there oxidative stress in uremia?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Can 'high-risk' human papillomaviruses (HPVs) be detected in human breast milk?,no,no,1,1,success,No.
1,fixed,bm25,mistral,Quaternary cytoreductive surgery in ovarian cancer: does surgical effort still matter?,yes,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Chemotherapy and survival in advanced non-small cell lung carcinoma: is pneumologists' skepticism justified?,no,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Does topical ropivacaine reduce the post-tonsillectomy morbidity in pediatric patients?,yes,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Is pain a clinically relevant problem in general adult psychiatry?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Does concomitant anterior/apical repair during midurethral sling improve the overactive bladder component of mixed incontinence?,no,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Does the use of atypical antipsychotics as adjunctive therapy in depression result in cost savings?,no,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Can patients be anticoagulated after intracerebral hemorrhage?,maybe,maybe,1,1,success,Maybe
1,fixed,bm25,mistral,Diagnostic and therapeutic ureteroscopy: is dilatation of ureteral meatus always necessary?,no,no,1,1,success,No.
1,fixed,bm25,mistral,Does managed care enable more low income persons to identify a usual source of care?,maybe,no,0,1,generation_failure,No.
1,fixed,bm25,mistral,"Knee extensor strength, dynamic stability, and functional ambulation: are they related in Parkinson's disease?",yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,"Is distance to provider a barrier to care for medicaid patients with breast, colorectal, or lung cancer?",no,yes,0,1,generation_failure,Yes
1,fixed,bm25,mistral,Can folic acid protect against congenital heart defects in Down syndrome?,no,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Are there mental health differences between francophone and non-francophone populations in manitoba?,maybe,yes,0,1,generation_failure,Yes
1,fixed,bm25,mistral,Does type 1 diabetes mellitus affect Achilles tendon response to a 10 km run?,no,no,1,1,success,No
1,fixed,bm25,mistral,Fragility of the esophageal mucosa: a pathognomonic endoscopic sign of primary eosinophilic esophagitis?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Does cup-cage reconstruction with oversized cups provide initial stability in THA for osteoporotic acetabular fractures?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Pulmonary valve replacement in adults late after repair of tetralogy of fallot: are we operating too late?,yes,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Xanthogranulomatous cholecystitis: a premalignant condition?,no,no,1,1,success,No.
1,fixed,bm25,mistral,Does TDP-43 type confer a distinct pattern of atrophy in frontotemporal lobar degeneration?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Is oncoplastic surgery a contraindication for accelerated partial breast radiation using the interstitial multicatheter brachytherapy method?,maybe,no,0,1,generation_failure,No
1,fixed,bm25,mistral,"Diagnostic characteristics of child bipolar I disorder: does the ""Treatment of Early Age Mania (team)"" sample generalize?",yes,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Estimation of basal metabolic rate in Chinese: are the current prediction equations applicable?,yes,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Does rugby headgear prevent concussion?,maybe,maybe,1,1,success,Maybe.
1,fixed,bm25,mistral,Spinal subdural hematoma: a sequela of a ruptured intracranial aneurysm?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Can shape analysis differentiate free-floating internal carotid artery thrombus from atherosclerotic plaque in patients evaluated with CTA for stroke or transient ischemic attack?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Dementia and aphasia in motor neuron disease: an underrecognised association?,yes,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Does solid culture for tuberculosis influence clinical decision making in India?,maybe,yes,0,1,generation_failure,Yes
1,fixed,bm25,mistral,Diffusion-weighted echo-planar MR imaging of primary parotid gland tumors: is a prediction of different histologic subtypes possible?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Is there a role for endothelin-1 in the hemodynamic changes during hemodialysis?,maybe,yes,0,1,generation_failure,Yes
1,fixed,bm25,mistral,Do risk factors for suicidal behavior differ by affective disorder polarity?,no,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Multidisciplinary breast cancer clinics. Do they work?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Is the international normalised ratio (INR) reliable?,maybe,yes,0,1,generation_failure,Yes
1,fixed,bm25,mistral,"Are there associations of health status, disease activity and damage in SLE patients?",yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,PSA repeatedly fluctuating levels are reassuring enough to avoid biopsy?,no,no,1,1,success,No
1,fixed,bm25,mistral,Is zero central line-associated bloodstream infection rate sustainable?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,"Is gastric electrical stimulation superior to standard pharmacologic therapy in improving GI symptoms, healthcare resources, and long-term health care benefits?",yes,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Should pulp chamber pulpotomy be seen as a permanent treatment?,no,maybe,0,0,retrieval_failure,Maybe
1,fixed,bm25,mistral,Does transverse apex coincide with coronal apex levels (regional or global) in adolescent idiopathic scoliosis?,no,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Does the Child Health Computing System adequately identify children with cerebral palsy?,no,yes,0,1,generation_failure,Yes
1,fixed,bm25,mistral,Are we seeing the effects of public awareness campaigns?,maybe,maybe,1,1,success,Maybe.
1,fixed,bm25,mistral,Is breast cancer prognosis inherited?,yes,maybe,0,1,generation_failure,Maybe.
1,fixed,bm25,mistral,Does nuchal translucency thickness in the first trimester predict GDM onset during pregnancy?,no,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Are the arginine vasopressin V1a receptor microsatellites related to hypersexuality in children with a prepubertal and early adolescent bipolar disorder phenotype?,no,maybe,0,1,generation_failure,Maybe.
1,fixed,bm25,mistral,Stage I non-small cell lung carcinoma: really an early stage?,no,yes,0,1,generation_failure,Yes
1,fixed,bm25,mistral,Does Residency Selection Criteria Predict Performance in Orthopaedic Surgery Residency?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Optimism and survival: does an optimistic outlook predict better survival at advanced ages?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Is it better to be big?,no,maybe,0,0,retrieval_failure,Maybe
1,fixed,bm25,mistral,Is arch form influenced by sagittal molar relationship or Bolton tooth-size discrepancy?,no,no,1,1,success,No
1,fixed,bm25,mistral,Cold knife conization vs. LEEP. Are they the same procedure?,no,no,1,1,success,No.
1,fixed,bm25,mistral,Are pectins involved in cold acclimation and de-acclimation of winter oil-seed rape plants?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Updating emotional content in working memory: a depression-specific deficit?,yes,no,0,1,generation_failure,No
1,fixed,bm25,mistral,Does ultrasound imaging before puncture facilitate internal jugular vein cannulation?,maybe,yes,0,1,generation_failure,Yes
1,fixed,bm25,mistral,Should prostate specific antigen be adjusted for body mass index?,no,no,1,1,success,No
1,fixed,bm25,mistral,Does obstructive sleep apnea affect aerobic fitness?,maybe,yes,0,1,generation_failure,Yes
1,fixed,bm25,mistral,The effect of an intracerebroventricular injection of metformin or AICAR on the plasma concentrations of melatonin in the ewe: potential involvement of AMPK?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Literacy after cerebral hemispherectomy: Can the isolated right hemisphere read?,yes,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Characterization of the gender dimorphism after injury and hemorrhagic shock: are hormonal differences responsible?,no,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Can communication with terminally ill patients be taught?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Delays in time to primary treatment after a diagnosis of breast cancer: does it impact survival?,no,yes,0,1,generation_failure,Yes
1,fixed,bm25,mistral,Are increased carotid artery pulsatility and resistance indexes early signs of vascular abnormalities in young obese males?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Are acceptance rates of a national preventive home visit programme for older people socially imbalanced?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Does open access publishing increase the impact of scientific articles?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,In vivo visualization of pyloric mucosal hypertrophy in infants with hypertrophic pyloric stenosis: is there an etiologic role?,yes,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Does the early adopter of drugs exist?,no,yes,0,1,generation_failure,Yes
1,fixed,bm25,mistral,Does high blood pressure reduce the risk of chronic low back pain?,yes,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Does responsibility affect the public's valuation of health care interventions?,maybe,yes,0,1,generation_failure,Yes
1,fixed,bm25,mistral,Nasal fractures:  is closed reduction satisfying?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,"Do improvements in outreach, clinical, and family and community-based services predict improvements in child survival?",yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Does spontaneous remission occur in polyarteritis nodosa?,yes,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Gluten tolerance in adult patients with celiac disease 20 years after diagnosis?,maybe,yes,0,1,generation_failure,Yes
1,fixed,bm25,mistral,Do symptoms predict COPD in smokers?,no,yes,0,1,generation_failure,Yes
1,fixed,bm25,mistral,Search engine as a diagnostic tool in difficult immunological and allergologic cases: is Google useful?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Uniformity of evidence-based treatments in practice?,yes,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Do approved doctors and medical referees in the UK agree when assessing a seafarer's fitness?,no,yes,0,1,generation_failure,Yes
1,fixed,bm25,mistral,Hepatorenal syndrome: are we missing some prognostic factors?,yes,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Vaginal dose assessment in image-guided brachytherapy for cervical cancer: Can we really rely on dose-point evaluation?,maybe,maybe,1,1,success,Maybe
1,fixed,bm25,mistral,Prescriptions as a proxy for asthma in children: a good choice?,no,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Does the familial transmission of drinking patterns persist into young adulthood?,maybe,maybe,1,1,success,Maybe
1,fixed,bm25,mistral,Proof of concept study: does fenofibrate have a role in sleep apnoea syndrome?,yes,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Can mental imagery functional magnetic resonance imaging predict recovery in patients with disorders of consciousness?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,The nurse cystoscopist: a feasible option?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Is cardiovascular evaluation necessary prior to and during beta-blocker therapy for infantile hemangiomas?,no,yes,0,1,generation_failure,Yes
1,fixed,bm25,mistral,Is specialty care associated with improved survival of patients with congestive heart failure?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Can the prognosis of polymyalgia rheumatica be predicted at disease onset?,yes,maybe,0,0,retrieval_failure,Maybe
